"OTU_ID"	"F01"	"F02"	"F03"	"F04"	"F05"	"F06"	"F07"	"F08"	"F09"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_1882"	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1883"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella exigua"
"OTU_1886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1887"	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis sp "
"OTU_1888"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Aquapeziza"	"Aquapeziza globispora"
"OTU_1889"	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Schizoporaceae"	"Hyphodontia"	"Hyphodontia cineracea"
"OTU_1890"	0	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	3	0	0	20	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	NA	NA
"OTU_1891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_1892"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1893"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	"Clavaria"	"Clavaria sp "
"OTU_1894"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1895"	0	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1896"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Incertae_sedis"	"Spiromastix"	NA
"OTU_1897"	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	NA	NA	NA	NA	NA
"OTU_1898"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Incertae_sedis"	"Leohumicola"	NA
"OTU_1899"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_19"	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Hymenoscyphus"	"Hymenoscyphus sp "
"OTU_1900"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	NA	NA
"OTU_1901"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	4	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	NA	NA
"OTU_1902"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1903"	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1904"	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	NA	NA
"OTU_1905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Rozellomycota"	"Incertae_sedis"	"Gs11"	NA	NA	NA
"OTU_1906"	0	0	0	0	0	0	0	0	0	0	20	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1907"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	9	0	1	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1908"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1909"	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_191"	2	1	0	0	0	0	0	0	0	8	0	1	0	105	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	124	1	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU_1910"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	19	0	0	21	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"Schizothecium glutinans"
"OTU_1911"	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1912"	0	0	0	1	0	0	0	0	0	15	0	16	0	0	0	0	1	5	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	26	0	16	0	11	0	0	17	0	0	13	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1913"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1914"	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	4	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1915"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1916"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA
"OTU_1917"	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1919"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Gymnoascaceae"	NA	NA
"OTU_192"	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Ganodermataceae"	"Ganoderma"	"Ganoderma sp "
"OTU_1920"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1921"	54	19	1	5	1	46	18	55	457	161	111	63	1	25	21	11	5	83	45	96	46	91	36	4	176	70	124	0	0	190	71	17	17	44	84	12	1	28	123	71	8	0	25	24	63	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella exigua"
"OTU_1922"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	5	0	0	0	0	1	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	NA	NA
"OTU_1923"	0	0	0	0	0	0	0	1	3	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1924"	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA
"OTU_1925"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1926"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1927"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA
"OTU_1928"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	NA	NA	NA
"OTU_1929"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	17	0	0	0	0	0	14	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	NA	NA	NA
"OTU_1930"	0	0	0	0	0	5	0	0	0	1	0	0	0	3	0	0	0	0	0	4	12	0	0	0	0	17	16	0	0	0	0	0	5	9	20	19	0	4	8	0	1	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1931"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	3	0	0	0	0	0	0	5	0	0	1	0	4	2	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1932"	0	0	0	0	0	0	0	0	0	0	0	22	0	18	0	0	0	0	0	0	0	0	0	0	0	0	7	0	24	0	0	1	0	20	1	3	0	0	0	0	0	0	2	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1933"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	44	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1934"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	4	0	0	3	0	12	0	0	0	0	0	1	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	5	2	0	6	4	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1937"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	13	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	NA	NA	NA
"OTU_1938"	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1939"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_194"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	198	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU_1940"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	NA
"OTU_1941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	7	2	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA
"OTU_1942"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1943"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	56	0	"Fungi"	"Mortierellomycota"	NA	NA	NA	NA	NA
"OTU_1944"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1945"	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1946"	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1947"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1948"	0	0	0	0	0	0	0	0	15	0	0	23	0	0	0	0	0	0	0	0	2	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	"Glomus sp "
"OTU_1949"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	5	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_195"	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Incertae_sedis"	"Acremonium"	"Acremonium persicinum"
"OTU_1950"	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Arthrobotrys"	"Arthrobotrys musiformis"
"OTU_1951"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1952"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	26	12	14	2	120	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1953"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1954"	0	0	0	0	0	27	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1955"	5	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	11	0	0	0	9	4	3	0	0	0	0	0	0	0	"Fungi"	"Rozellomycota"	"Incertae_sedis"	"Gs06"	NA	NA	NA
"OTU_1956"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1957"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_1958"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Tuberaceae"	"Tuber"	"Tuber pseudoexcavatum"
"OTU_1959"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_196"	0	3	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	11	0	0	0	0	23	0	2	0	0	0	10	0	9	2	0	10	10	28	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA
"OTU_1960"	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1961"	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU_1962"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	12	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1963"	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1964"	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1965"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Incertae_sedis"	"Gliocladium"	"Gliocladium sp "
"OTU_1966"	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1967"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	NA	NA	NA
"OTU_1968"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	34	12	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1969"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1970"	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1971"	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1972"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Russulaceae"	"Lactarius"	NA
"OTU_1973"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	0	0	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1974"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	4	1	7	0	2	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
